check,region,variable,n_points,n_violations,violation_rate,max_violation,axis,mean_abs_jump,p90_abs_jump,p99_abs_jump,max_abs_jump,rmse,mae,p99_abs_error
finite_values,short_maturity,gamma,31,0,0.0,0.0,,,,,,,,
finite_values,atm,gamma,155,0,0.0,0.0,,,,,,,,
finite_values,hard,gamma,5,0,0.0,0.0,,,,,,,,
finite_values,full,vega,961,0,0.0,0.0,,,,,,,,
finite_values,non_hard,vega,956,0,0.0,0.0,,,,,,,,
finite_values,short_maturity,vega,31,0,0.0,0.0,,,,,,,,
finite_values,atm,vega,155,0,0.0,0.0,,,,,,,,
finite_values,hard,vega,5,0,0.0,0.0,,,,,,,,
finite_values,full,theta,961,0,0.0,0.0,,,,,,,,
finite_values,non_hard,theta,956,0,0.0,0.0,,,,,,,,
finite_values,short_maturity,theta,31,0,0.0,0.0,,,,,,,,
finite_values,atm,theta,155,0,0.0,0.0,,,,,,,,
finite_values,hard,theta,5,0,0.0,0.0,,,,,,,,
finite_values,full,rho,961,0,0.0,0.0,,,,,,,,
finite_values,non_hard,rho,956,0,0.0,0.0,,,,,,,,
finite_values,short_maturity,rho,31,0,0.0,0.0,,,,,,,,
finite_values,atm,rho,155,0,0.0,0.0,,,,,,,,
finite_values,hard,rho,5,0,0.0,0.0,,,,,,,,
smoothness_neighbor_jump,full,price,930,0,,,surface_x,0.006698664577770647,0.006817432758848499,0.006856326704223065,0.006863908779385308,,,
smoothness_neighbor_jump,full,price,930,0,,,surface_y,0.003582635033444211,0.0038231710393922813,0.003959966268596903,0.003993945584951392,,,
smoothness_neighbor_jump,full,delta,930,0,,,surface_x,0.0006030054327692865,0.0008228853462778741,0.0008838229187550157,0.0008913246093305571,,,
smoothness_neighbor_jump,full,delta,930,0,,,surface_y,0.0008651413555520801,0.001522641045374712,0.0017175970131540793,0.001788269526588615,,,
smoothness_neighbor_jump,full,gamma,930,0,,,surface_x,0.001387044792019009,0.0015350624036955317,0.001580236832435723,0.001589268974048312,,,
smoothness_neighbor_jump,full,gamma,930,0,,,surface_y,0.00032757645097583306,0.0006179641835831377,0.0007493287941686917,0.0007911609480130768,,,
smoothness_neighbor_jump,full,vega,930,0,,,surface_x,0.0035025394721570407,0.003951956323703742,0.004050166240185894,0.004064427814784444,,,
smoothness_neighbor_jump,full,vega,930,0,,,surface_y,0.0025045024396193106,0.004446643400214801,0.004941888951708553,0.0051632268180106244,,,
smoothness_neighbor_jump,full,theta,930,0,,,surface_x,0.00017889808688910491,0.00031423888570271397,0.0003549470977772789,0.00036932100236002074,,,
smoothness_neighbor_jump,full,theta,930,0,,,surface_y,0.0003862517068732701,0.0008167443739923529,0.0010789371720898394,0.0011666172755855145,,,
smoothness_neighbor_jump,full,rho,930,0,,,surface_x,0.013329462471260415,0.015911419214540246,0.016680918406191837,0.016785244489657458,,,
smoothness_neighbor_jump,full,rho,930,0,,,surface_y,0.02788610060671531,0.048490228460513596,0.05355090687771227,0.054262421896515534,,,
terminal_payoff_boundary,terminal,price,31,31,1.0,0.12252317969817987,,,,,,0.07714130484279176,0.07124362371647007,0.12054792824029381
lower_spot_boundary,lower_spot,price,31,31,1.0,0.3775658668121358,,,,,,0.3078781560426967,0.30556689603278575,0.375799147929953
