tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.67,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.32479449568336216,0.19554472483787377,0.1292497708454884,0.1292497708454884,0.05305969178454405,,,-0.757224777391614,-0.9361976841993067,0.17897290680769273,0.17897290680769273,0.09243524474191539,0.5276824956985094,1.4871310058586928,-0.9594485101601834,0.9594485101601834,0.38576516793852184,0.14721061002919003,0.09890587038066556,0.04830473964852447,0.04830473964852447,0.04395712221629274,-0.041871391169617266,0.0002855376771263088,-0.042156928846743574,0.042156928846743574,0.04214489489135357,-0.6528052503769983,-0.6328169243722038,-0.0199883260047945,0.0199883260047945,0.01224162103322131
0.7365,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.32758133427256786,0.1955678780640856,0.13201345620848226,0.13201345620848226,0.05346678321179924,,,-0.74992238110405,-0.9227818789403288,0.17285949783627885,0.17285949783627885,0.08990073171042369,0.5092048679434884,1.6341250914869256,-1.1249202235434372,1.1249202235434372,0.42705649294295134,0.15272539408627117,0.11448629359037188,0.03823910049589929,0.03823910049589929,0.03431096525441346,-0.04198139400953824,-0.0009640473378874099,-0.041017346671650835,0.041017346671650835,0.04097784209206961,-0.7187213736773846,-0.6877388252658408,-0.030982548411543798,0.030982548411543798,0.01835743063306234
0.803,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3303823472405086,0.19567051273067504,0.13471183450983354,0.13471183450983354,0.054036681690724064,,,-0.7429344942254039,-0.9092485482084594,0.16631405398305543,0.16631405398305543,0.08710969252228369,0.49221875842370855,1.7549228271434707,-1.2627040687197622,1.2627040687197622,0.4583446244949943,0.15751250500668834,0.1288257797668273,0.028686725239861044,0.028686725239861044,0.025412889884377583,-0.04228734006840684,-0.002104203131738107,-0.04018313693666874,0.04018313693666874,0.04009876099819751,-0.7845472972279074,-0.7412246890918462,-0.04332260813606115,0.04332260813606115,0.024880538627474035
0.8695,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3332087268209311,0.19584527965252807,0.13736344716840304,0.13736344716840304,0.054723264444794084,,,-0.7361751416081825,-0.8957850792255055,0.159609937617323,0.159609937617323,0.08419200011982858,0.47656302876977397,1.8520195295848758,-1.3754565008151018,1.3754565008151018,0.4822745729989113,0.1617289517321608,0.14181079587317114,0.01991815585898965,0.01991815585898965,0.017444357621227202,-0.04273706736266312,-0.0031336385010183668,-0.03960342886164475,0.03960342886164475,0.03947971371075156,-0.8502832168668106,-0.7933955717671345,-0.05688764509967614,0.05688764509967614,0.03172063430692065
0.936,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3360687353323146,0.19608489700397425,0.13998383832834038,0.13998383832834038,0.055494075683338404,,,-0.7295822279431602,-0.8825285554554538,0.15294632751229364,0.15294632751229364,0.08124515671704657,0.46208109015267773,1.9283484827292465,-1.4662673925765688,1.4662673925765688,0.5007147889755234,0.16548789389575774,0.15342048186824342,0.012067412027514324,0.012067412027514324,0.01046228345795302,-0.04329349558263672,-0.004055357594657914,-0.0392381379879788,0.0392381379879788,0.03907965600818938,-0.91592929252725,-0.8443728459207637,-0.0715564466064863,0.0715564466064863,0.03879716986982818
1.0025,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.33896851751113033,0.19638237929096347,0.14258613822016686,0.14258613822016686,0.05632542163259288,,,-0.7231102653292092,-0.8695754514165659,0.1464651860873567,0.1464651860873567,0.07834141487918068,0.44862925503258494,1.986878394385215,-1.53824913935263,1.53824913935263,0.515002265322973,0.16887227791938833,0.1636942124790397,0.005178065440348628,0.005178065440348628,0.004449678777139999,-0.04392934714626612,-0.004875038624988141,-0.039054308521277975,0.039054308521277975,0.03886484092063586,-0.9814856304197904,-0.8942728472752772,-0.0872127831445132,0.0872127831445132,0.0460402435002751
1.069,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.34191263725024457,0.1967311739530725,0.14518146329717208,0.14518146329717208,0.05719942598750315,,,-0.7167256045673696,-0.8569904638213985,0.14026485925402898,0.14026485925402898,0.07553343002386002,0.4360793134446481,2.030392112520378,-1.5943127990757298,1.5943127990757298,0.5261077576359382,0.17194375857827415,0.17270771793950357,-0.000763959361229416,0.000763959361229416,0.0006514490776710539,-0.04462393845008582,-0.005599860660227817,-0.039024077789858,0.039024077789858,0.03880676531143978,-1.0469522784848282,-0.9432038696158946,-0.10374840886893355,0.10374840886893355,0.053390388158006855
1.1355,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.34490444382649244,0.19712523222299483,0.1477792116034976,0.1477792116034976,0.05810219469611667,,,-0.7104032209477926,-0.8448140300755975,0.1344108091278049,0.1344108091278049,0.07285873098129948,0.42431851572322893,2.061382488682648,-1.6370639729594192,1.6370639729594192,0.5347466313050836,0.17474869291868672,0.18055628976819316,-0.005807596849506436,0.005807596849506436,0.004919373095413163,-0.04536115532431119,-0.0062376847497185445,-0.039123470574592645,0.039123470574592645,0.03888094350622917,-1.112329227943687,-0.9912647661098835,-0.12106446183380348,0.12106446183380348,0.0607977722974097
1.202,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.34794632892011945,0.1975590349535985,0.15038729396652095,0.15038729396652095,0.05902263544723715,,,-0.7041244941985134,-0.8330684539389435,0.12894395974043005,0.12894395974043005,0.07034323211626496,0.41324846276363325,2.082018925249841,-1.6687704624862076,1.6687704624862076,0.5414536714277088,0.17732226296095657,0.1873434374498788,-0.01002117448892223,0.01002117448892223,0.008439996527411854,-0.04612813486341284,-0.006796505380949891,-0.03933162948246295,0.03933162948246295,0.039066116412055596,-1.1776164175561188,-1.038544585321913,-0.13907183223420572,0.13907183223420572,0.06822113837272019
1.2685,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.35103991161587433,0.19802758893162065,0.1530123226842537,0.1530123226842537,0.05995167774515078,,,-0.6978756410153731,-0.821762747177996,0.12388710616262288,0.12388710616262288,0.06800397381850648,0.40278361482732383,2.0941534710271803,-1.6913698561998565,1.6913698561998565,0.546634118842969,0.17969137144157427,0.1931735382766,-0.013482166835025733,0.013482166835025733,0.011299418234248767,-0.04691438398904645,-0.007284100616895479,-0.03963028337215097,0.03963028337215097,0.03934369990341356,-1.242813738963088,-1.0851228323959914,-0.1576909065670966,0.1576909065670966,0.07562667489756263
1.335,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3541861747184948,0.19852640489676587,0.1556597698217289,0.1556597698217289,0.06088174585662601,,,-0.6916465859537073,-0.8108963733890795,0.11924978743537218,0.11924978743537218,0.06585124868972876,0.39284974973960524,2.099346828995584,-1.7064970792559786,1.7064970792559786,0.5505989401673413,0.18187671444753994,0.19814730820336646,-0.016270593755826512,0.016270593755826512,0.013579794107474502,-0.04771117652226786,-0.007707823318307796,-0.04000335320396006,0.04000335320396006,0.03969737286769488,-1.3079210423454444,-1.1310700773167193,-0.1768509650287251,0.1768509650287251,0.08298693079647682
1.4015,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3573855674535259,0.1990514651130395,0.1583341023404864,0.1583341023404864,0.06180639577364334,,,-0.6854301329148778,-0.8004620953602826,0.11503196244540481,0.11503196244540481,0.06389024392228944,0.3833825160231922,2.0989025446528142,-1.715520028629622,1.715520028629622,0.5535895382027318,0.18389429039076347,0.20235920711454525,-0.018464916723781782,0.018464916723781782,0.01535723818183619,-0.048511132705228104,-0.008074489402242976,-0.04043664330298513,0.04043664330298513,0.040112753301556926,-1.3729381420445554,-1.1764487296738726,-0.19648941237068285,0.19648941237068285,0.09027982588871991
1.468,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3606380845373218,0.19959918580988323,0.1610388987274386,0.1610388987274386,0.06272006109967265,,,-0.6792213466204948,-0.7904481121351707,0.11122676551467592,0.11122676551467592,0.06212230600865288,0.3743261361479003,2.093902760935146,-1.7195766247872457,1.7195766247872457,0.5557953037501075,0.1857565157090231,0.2058961343845711,-0.020139618675548004,0.020139618675548004,0.016700956327243104,-0.04930792107667227,-0.008390330739878283,-0.040917590336793985,0.040917590336793985,0.040577134755716913,-1.4378648219937329,-1.2213138676604527,-0.2165509543332802,0.2165509543332802,0.09748777851072324
1.5345,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.36394332837728505,0.20016637797855763,0.16377695039872742,0.16377695039872742,0.06361787276831517,,,-0.6730170832768428,-0.7808396447841204,0.10782256150727754,0.10782256150727754,0.060545912610985346,0.36563227178243707,2.0852420880796325,-1.7196098162971953,1.7196098162971953,0.5573662510767651,0.18747306143295794,0.20883696015592612,-0.021363898722968178,0.021363898722968178,0.01767310185503633,-0.050096044088804845,-0.008660989593952648,-0.0414350544948522,0.0414350544948522,0.04107926738748202,-1.502700840906305,-1.2657140549450834,-0.23698678596122158,0.23698678596122158,0.10459695275490787
1.601,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.36730055906915965,0.20075020871907756,0.1665503503500821,0.1665503503500821,0.06449552969482165,,,-0.6668156288940175,-0.7716201005186609,0.10480447162464346,0.10480447162464346,0.059157418452161846,0.35725904318530716,2.073658010631684,-1.7163989674463769,1.7163989674463769,0.5584222322423016,0.18905148846610834,0.21125257873789416,-0.022201090271785823,0.022201090271785823,0.018329034473486123,-0.050870682056427294,-0.0088915385454596,-0.041979143510967695,0.041979143510967695,0.04160917393706158,-1.5674459372101799,-1.309692108903544,-0.25775382830663585,0.25775382830663585,0.1115966181436177
1.6675,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.37070873546590893,0.20134816444642678,0.16936057101948215,0.16936057101948215,0.06534920508599831,,,-0.6606164164210364,-0.7627719177568015,0.10215550133576512,0.10215550133576512,0.057951627381131715,0.34917018688381707,2.0597573150846316,-1.7105871282008145,1.7105871282008145,0.5590597397275935,0.19049773554893218,0.21320627202432918,-0.022708536475397,0.022708536475397,0.018717786908161987,-0.05162757835358207,-0.009086515014362624,-0.04254106333921944,0.04254106333921944,0.042157994092918726,-1.632099833736172,-1.3532858025019892,-0.2788140312341829,0.2788140312341829,0.11847861017890421
1.734,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3741665496478186,0.2019580166694105,0.1722085329784081,0.1722085329784081,0.06617547801536908,,,-0.6544198013800496,-0.7542771717703487,0.09985737039029907,0.09985737039029907,0.05692223098903287,0.3413343335807962,2.0440385882453116,-1.7027042546645155,1.7027042546645155,0.5593569875360919,0.19181649789049143,0.21475424222857276,-0.022937744338081323,0.022937744338081323,0.01888262130782933,-0.0523629541437514,-0.009249963149421368,-0.04311299099433004,0.04311299099433004,0.042717852433497766,-1.6966622421718425,-1.3965284935845856,-0.30013374858725683,0.30013374858725683,0.12523687883983156
1.8005,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3776724564701181,0.2025777906653745,0.1750946658047436,0.1750946658047436,0.06697128306289012,,,-0.6482268814971284,-0.7461180018845259,0.09789112038739756,0.09789112038739756,0.05606214487322563,0.3337243887413094,2.0269111115444725,-1.693186722803163,1.693186722803163,0.5593777486049861,0.1930115235733564,0.21594622258634288,-0.022934699012986476,0.022934699012986476,0.018861606366278184,-0.05307344446873588,-0.009385478420987145,-0.04368796604774874,0.04368796604774874,0.04328174615320518,-1.7611328672910984,-1.439449682007477,-0.3216831852836215,0.3216831852836215,0.13186711234761003
1.867,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.38122469940494486,0.20320573712572887,0.178018962279216,0.178018962279216,0.06773387294805668,,,-0.6420393498538779,-0.7382769064726598,0.09623755661878186,0.09623755661878186,0.05536376641743961,0.3263169999886643,2.008710585912075,-1.6823935859234107,1.6823935859234107,0.559174283429259,0.19408584732613676,0.21682610829507953,-0.02274026096894277,0.02274026096894277,0.018688176407395323,-0.053756049899166505,-0.009496252003018756,-0.04425979789614775,0.04425979789614775,0.043843449451474927,-1.8255114109659705,-1.4820754987213003,-0.3434359122446702,0.3434359122446702,0.13836642455944603
1.9335,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3848213335664008,0.20384030669534225,0.18098102687105855,0.18098102687105855,0.06846079053234623,,,-0.6358593739107271,-0.7307369405815014,0.0948775666707743,0.0948775666707743,0.054819172368792725,0.31909209749806444,1.989712141296887,-1.6706200437988226,1.6706200437988226,0.5587895974072392,0.19504197600201384,0.21743257254987913,-0.022390596547865294,0.022390596547865294,0.01839165227932813,-0.05440809957642747,-0.009585113210985043,-0.04482298636544243,0.04482298636544243,0.044397431953887415,-1.889797575962632,-1.5244291326869104,-0.3653684432757216,0.3653684432757216,0.14473309571056833
2.0,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.3884602465699889,0.20448012724140974,0.18398011932857916,0.18398011932857916,0.06914984756766149,,,-0.6296894947613454,-0.723481842298098,0.09379234753675258,0.09379234753675258,0.054420270196574555,0.3120324956384426,1.9701410589381827,-1.65810856329974,1.65810856329974,0.5582591972559409,0.19588203637832086,0.2177996475063887,-0.021917611128067838,0.021917611128067838,0.017997715119188237,-0.055027222607872905,-0.009654569043912053,-0.04537265356396085,0.04537265356396085,0.04493878892354866,-1.953991069519822,-1.5665312021597766,-0.38745986736004534,0.38745986736004534,0.15096635764022343
0.005,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.2125263864590279,0.18664435218048592,0.025882034278541993,0.025882034278541993,3.9916777416456157,,,-0.9767335902919354,-0.9997308975166783,0.022997307224742913,0.022997307224742913,0.011500200978692489,-0.1790244359562594,-1.6765802056671797,1.4975557697109203,1.4975557697109203,0.5595034165388034,-0.02120021141084779,-0.0027076321129072423,-0.01849257929794055,0.01849257929794055,0.01844264340441187,-3.9810310102523676,0.031051950632425832,-4.012082960884793,4.012082960884793,3.891251996006472,-0.0007253424169219891,-0.004998794077470254,0.004273451660548265,0.004273451660548265,0.00425219580932039
0.07150000000000001,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.2751104811731765,0.18595191257319776,0.08915856859997873,0.08915856859997873,0.25045138333990746,,,-0.9147305967500714,-0.999999289217388,0.08526869246731661,0.08526869246731661,0.04263436138553967,0.45574855781809026,9.356124317155302e-05,0.4556549965749187,0.4556549965749187,0.4556123689152786,-0.06427194968535453,1.240802049948112e-06,-0.06427319048740449,0.06427319048740449,0.06427311073719692,-0.24527444268016746,0.009992234880317238,-0.2552666775604847,0.2552666775604847,0.2527412278478888,-0.05701782067721216,-0.07144885374793883,0.01443103307072667,0.01443103307072667,0.01346870923446021
0.138,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.285627172321106,0.1852903060451898,0.1003368662759162,0.1003368662759162,0.11405346616445615,,,-0.8629076908245243,-0.9997420402822804,0.13683434945775608,0.13683434945775608,0.06842600030473968,0.7074872991612413,0.023122036872538443,0.6843652622887029,0.6843652622887029,0.6688989559648805,0.01245857499096134,0.000547435670663815,0.011911139320297526,0.011911139320297526,0.011904622305401768,-0.10845801452172059,0.00983764435729292,-0.11829565887901351,0.11829565887901351,0.11714324529296222,-0.12284582848662985,-0.13778110883551933,0.014935280348889482,0.014935280348889482,0.01312667281334565
0.20450000000000002,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.2914884192723489,0.1846586658071785,0.10682975346517043,0.10682975346517043,0.08030324013718809,,,-0.8322492318545729,-0.9976041409591604,0.1653549091045875,0.1653549091045875,0.08277661510312621,0.7402578510277046,0.15090280960248936,0.5893550414252152,0.5893550414252152,0.5120806348789545,0.057803314983632836,0.004893999128900067,0.05290931585473277,0.05290931585473277,0.052651638780406296,-0.0736730213382559,0.009030467948378838,-0.08270348928663473,0.08270348928663473,0.08196332213316851,-0.18927652771342518,-0.20369086857616858,0.014414340862743402,0.014414340862743402,0.011975118561623676
0.271,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.2958514640849355,0.18410371878832477,0.11174774529661075,0.11174774529661075,0.06686185269747548,,,-0.8117357644638569,-0.9921680359113042,0.18043227144744733,0.18043227144744733,0.09057080938702532,0.7217150782573627,0.3842673127675784,0.3374477654897843,0.3374477654897843,0.24377355614582985,0.08615583316821232,0.015344677593184808,0.07081115557502751,0.07081115557502751,0.06974100237850382,-0.05932000460862935,0.0075787041758317315,-0.06689870878446108,0.06689870878446108,0.06639551680400209,-0.25576725212229606,-0.2685791718136329,0.012811919691336826,0.012811919691336826,0.01009942459722098
0.3375,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.2995298120683092,0.18365786667902861,0.11587194538928058,0.11587194538928058,0.06033140259970292,,,-0.7965816001110637,-0.9834511244779635,0.18686952436689974,0.18686952436689974,0.09421433281653616,0.6904049781726592,0.6678092407970411,0.022595737375618152,0.022595737375618152,0.013548154562820216,0.10525838312724266,0.031029123624044197,0.07422925950319846,0.07422925950319846,0.07199530818516968,-0.052048121038319184,0.005799542462539307,-0.05784766350085849,0.05784766350085849,0.05751410798937902,-0.322211939313604,-0.3319418636733731,0.009729924359769104,0.009729924359769104,0.007305066853995315
0.404,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.3028436373988396,0.18333426129149488,0.11950937610734474,0.11950937610734474,0.05687463800740208,,,-0.784532291837162,-0.9721196666581284,0.18758737482096643,0.18758737482096643,0.09511967148466409,0.6573588185760694,0.955970012386345,-0.2986111938102757,0.2986111938102757,0.15266655005920085,0.11892320700038932,0.049957367300153876,0.06896583970023544,0.06896583970023544,0.06568441905176899,-0.04798926878453539,0.003931847711201334,-0.051921116495736726,0.051921116495736726,0.05171777009974162,-0.38858061927644894,-0.39349260243006945,0.004911983153620514,0.004911983153620514,0.0035249438318184505
0.47050000000000003,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.30594977583424254,0.18313390551173048,0.12281587032251207,0.12281587032251207,0.055022014618308475,,,-0.7744069445182358,-0.9589328555820202,0.18452591106378446,0.18452591106378446,0.09419715971273544,0.625982700520597,1.2223890502644643,-0.5964063497438673,0.5964063497438673,0.2683627106932042,0.12917422199456388,0.07027477291265827,0.058899449081905614,0.058899449081905614,0.05503208201536505,-0.04564085849073833,0.002108320389466725,-0.04774917888020506,0.04774917888020506,0.047648720112060804,-0.4548633261295255,-0.45312253483169274,-0.0017407912978327778,0.0017407912978327778,0.001197965936186107
0.537,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.308936062912357,0.1830513511337417,0.12588471177861527,0.12588471177861527,0.05409994994957336,,,-0.7655332099796257,-0.9445571931586167,0.17902398317899104,0.17902398317899104,0.0920641387195178,0.5972234423006959,1.4546768255131113,-0.8574533832124154,0.8574533832124154,0.3493141640073855,0.1371665800640976,0.09059886510021986,0.04656771496387774,0.04656771496387774,0.04269921458207132,-0.04430366026509604,0.0003965956822768943,-0.04470025594737293,0.04470025594737293,0.044682535046900146,-0.5210565886446725,-0.510843375242777,-0.010213213401895516,0.010213213401895516,0.006759941877002543
0.6035,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,0.8133333333333334,0.31185631366292976,0.1830779601723873,0.12877835349054245,0.12877835349054245,0.053759279471643266,,,-0.7575029251080113,-0.92952591915922,0.1720229940512087,0.1720229940512087,0.08915298433833256,0.5711758286448153,1.6490512106358182,-1.077875381991003,1.077875381991003,0.40689110790436334,0.14359969080359272,0.1100162365145112,0.03358345428908152,0.03358345428908152,0.030254921670816916,-0.04360972307770148,-0.0011714967947972985,-0.04243822628290418,0.04243822628290418,0.04238856821110882,-0.5871593001624067,-0.5667422479636083,-0.020417052198798413,0.020417052198798413,0.013031532292778673
